名称,年份,地区生产总值(万元)
河南省焦作市沁阳市,2013,3299309.0
河南省焦作市沁阳市,2014,3387044.0
河南省焦作市沁阳市,2015,3521001.0
河南省焦作市沁阳市,2016,3803485.0
河南省焦作市沁阳市,2017,4137097.0
河南省焦作市沁阳市,2018,4273505.0
河南省焦作市沁阳市,2019,4472770.0
河南省焦作市沁阳市,2020,2969466.0
河南省焦作市孟州市,2000,241098.0
河南省焦作市孟州市,2001,271391.0
河南省焦作市孟州市,2002,315686.0
河南省焦作市孟州市,2003,377825.0
河南省焦作市孟州市,2004,515267.0
河南省焦作市孟州市,2005,711532.0
河南省焦作市孟州市,2006,867548.0
河南省焦作市孟州市,2007,1133202.0
河南省焦作市孟州市,2008,1370264.0
河南省焦作市孟州市,2009,1447452.0
河南省焦作市孟州市,2010,1733421.0
河南省焦作市孟州市,2011,2076348.0
河南省焦作市孟州市,2012,2281915.0
河南省焦作市孟州市,2013,2458415.0
河南省焦作市孟州市,2014,2586437.0
河南省焦作市孟州市,2015,2676271.0
河南省焦作市孟州市,2016,2942834.0
河南省焦作市孟州市,2017,3191977.0
河南省焦作市孟州市,2018,3314118.0
河南省焦作市孟州市,2019,3734721.0
河南省焦作市孟州市,2020,2888678.0
河南省濮阳市华龙区,2009,2206700.0
河南省濮阳市华龙区,2010,2521500.0
河南省濮阳市华龙区,2011,3048800.0
河南省濮阳市华龙区,2012,3356500.0
河南省濮阳市华龙区,2013,3596600.0
河南省濮阳市华龙区,2014,3674700.0
河南省濮阳市华龙区,2015,3643000.0
河南省濮阳市华龙区,2016,3872700.0
河南省濮阳市华龙区,2017,4387400.0
河南省濮阳市华龙区,2018,4697400.0
河南省濮阳市华龙区,2019,6235700.0
河南省濮阳市华龙区,2020,6359000.0
河南省濮阳市清丰县,2000,260959.0
河南省濮阳市清丰县,2001,256236.0
河南省濮阳市清丰县,2002,284069.0
河南省濮阳市清丰县,2003,302393.0
河南省濮阳市清丰县,2004,371878.0
河南省濮阳市清丰县,2005,435413.0
河南省濮阳市清丰县,2006,501515.0
河南省濮阳市清丰县,2007,611018.0
河南省濮阳市清丰县,2008,792593.0
河南省濮阳市清丰县,2009,912549.0
河南省濮阳市清丰县,2010,1082630.0
河南省濮阳市清丰县,2011,1253986.0
河南省濮阳市清丰县,2012,1400229.0
河南省濮阳市清丰县,2013,1639980.0
河南省濮阳市清丰县,2014,1889296.0
河南省濮阳市清丰县,2015,2045212.0
河南省濮阳市清丰县,2016,2250673.0
河南省濮阳市清丰县,2017,2382097.0
河南省濮阳市清丰县,2018,2399592.0
河南省濮阳市清丰县,2019,1957888.0
河南省濮阳市清丰县,2020,2010144.0
河南省濮阳市南乐县,2000,177637.0
河南省濮阳市南乐县,2001,191867.0
河南省濮阳市南乐县,2002,208146.0
河南省濮阳市南乐县,2003,219251.0
河南省濮阳市南乐县,2004,281722.0
河南省濮阳市南乐县,2005,369052.0
河南省濮阳市南乐县,2006,436343.0
河南省濮阳市南乐县,2007,535047.0
河南省濮阳市南乐县,2008,688507.0
河南省濮阳市南乐县,2009,738994.0
河南省濮阳市南乐县,2010,880674.0
河南省濮阳市南乐县,2011,1005441.0
河南省濮阳市南乐县,2012,1079613.0
河南省濮阳市南乐县,2013,1241667.0
河南省濮阳市南乐县,2014,1439925.0
河南省濮阳市南乐县,2015,1565707.0
河南省濮阳市南乐县,2016,1715780.0
河南省濮阳市南乐县,2017,1818428.0
河南省濮阳市南乐县,2018,1980262.0
河南省濮阳市南乐县,2019,1689560.0
河南省濮阳市南乐县,2020,1766257.0
河南省濮阳市范县,2000,158292.0
河南省濮阳市范县,2001,169121.0
河南省濮阳市范县,2002,186981.0
河南省濮阳市范县,2003,203332.0
河南省濮阳市范县,2004,263368.0
河南省濮阳市范县,2005,307020.0
河南省濮阳市范县,2006,358212.0
河南省濮阳市范县,2007,453763.0
河南省濮阳市范县,2008,585022.0
河南省濮阳市范县,2009,682664.0
河南省濮阳市范县,2010,809782.0
河南省濮阳市范县,2011,948309.0
河南省濮阳市范县,2012,1034859.0
河南省濮阳市范县,2013,1303241.0
河南省濮阳市范县,2014,1532277.0
河南省濮阳市范县,2015,1689367.0
河南省濮阳市范县,2016,1866658.0
河南省濮阳市范县,2017,2032425.0
河南省濮阳市范县,2018,2132238.0
河南省濮阳市范县,2019,2136400.0
河南省濮阳市范县,2020,2159600.0
河南省濮阳市台前县,2000,104487.0
河南省濮阳市台前县,2001,116345.0
河南省濮阳市台前县,2002,128886.0
河南省濮阳市台前县,2003,142042.0
河南省濮阳市台前县,2004,175890.0
河南省濮阳市台前县,2005,233673.0
河南省濮阳市台前县,2006,268143.0
河南省濮阳市台前县,2007,317771.0
河南省濮阳市台前县,2008,399489.0
河南省濮阳市台前县,2009,458407.0
河南省濮阳市台前县,2010,535572.0
河南省濮阳市台前县,2011,629995.0
河南省濮阳市台前县,2012,679200.0
河南省濮阳市台前县,2013,724352.0
河南省濮阳市台前县,2014,837196.0
河南省濮阳市台前县,2015,918053.0
河南省濮阳市台前县,2016,1011674.0
河南省濮阳市台前县,2017,1111347.0
河南省濮阳市台前县,2018,1151937.0
河南省濮阳市台前县,2019,1156880.0
河南省濮阳市台前县,2020,1186079.0
河南省濮阳市濮阳县,2000,311770.0
河南省濮阳市濮阳县,2001,361020.0
河南省濮阳市濮阳县,2002,399456.0
河南省濮阳市濮阳县,2003,403838.0
河南省濮阳市濮阳县,2004,531582.0
河南省濮阳市濮阳县,2005,722941.0
河南省濮阳市濮阳县,2006,866913.0
河南省濮阳市濮阳县,2007,1114404.0
河南省濮阳市濮阳县,2008,1443169.0
河南省濮阳市濮阳县,2009,1650098.0
河南省濮阳市濮阳县,2010,1923958.0
河南省濮阳市濮阳县,2011,2100894.0
河南省濮阳市濮阳县,2012,2356883.0
河南省濮阳市濮阳县,2013,2799020.0
河南省濮阳市濮阳县,2014,3161076.0
河南省濮阳市濮阳县,2015,3422095.0
河南省濮阳市濮阳县,2016,3778100.0
河南省濮阳市濮阳县,2017,4122981.0
河南省濮阳市濮阳县,2018,4183250.0
河南省濮阳市濮阳县,2019,2638518.0
河南省濮阳市濮阳县,2020,2792666.0
河南省许昌市建安区,2000,451255.0
河南省许昌市建安区,2001,503977.0
河南省许昌市建安区,2002,559558.0
河南省许昌市建安区,2003,629795.0
河南省许昌市建安区,2004,777529.0
河南省许昌市建安区,2005,941398.0
河南省许昌市建安区,2006,1078416.0
河南省许昌市建安区,2007,1256997.0
河南省许昌市建安区,2008,1483443.0
河南省许昌市建安区,2009,1484220.0
河南省许昌市建安区,2010,1692930.0
河南省许昌市建安区,2011,1945061.0
河南省许昌市建安区,2012,2106429.0
河南省许昌市建安区,2013,2370449.0
河南省许昌市建安区,2014,3489922.0
河南省许昌市建安区,2015,3459546.0
河南省许昌市建安区,2016,3582939.0
河南省许昌市建安区,2017,4108294.0
河南省许昌市建安区,2018,4765611.0
河南省许昌市建安区,2019,5466492.0
河南省许昌市建安区,2020,6144480.0
河南省许昌市鄢陵县,2000,337219.0
河南省许昌市鄢陵县,2001,371891.0
河南省许昌市鄢陵县,2002,415339.0
河南省许昌市鄢陵县,2003,464351.0
河南省许昌市鄢陵县,2004,618242.0
河南省许昌市鄢陵县,2005,803383.0
河南省许昌市鄢陵县,2006,949210.0
河南省许昌市鄢陵县,2007,1114308.0
河南省许昌市鄢陵县,2008,1356320.0
河南省许昌市鄢陵县,2009,1401027.0
河南省许昌市鄢陵县,2010,1549979.0
河南省许昌市鄢陵县,2011,1875495.0
河南省许昌市鄢陵县,2012,2050896.0
河南省许昌市鄢陵县,2013,2262093.0
河南省许昌市鄢陵县,2014,2461422.0
河南省许昌市鄢陵县,2015,2575868.0
河南省许昌市鄢陵县,2016,2779524.0
河南省许昌市鄢陵县,2017,3028703.0
河南省许昌市鄢陵县,2018,3248065.0
河南省许昌市鄢陵县,2019,3702745.0
河南省许昌市鄢陵县,2020,3700811.0
河南省许昌市襄城县,2000,288401.0
河南省许昌市襄城县,2001,319385.0
河南省许昌市襄城县,2002,350039.0
河南省许昌市襄城县,2003,398420.0
河南省许昌市襄城县,2004,577716.0
河南省许昌市襄城县,2005,834832.0
河南省许昌市襄城县,2006,981584.0
河南省许昌市襄城县,2007,1236735.0
河南省许昌市襄城县,2008,1639846.0
河南省许昌市襄城县,2009,1658282.0
河南省许昌市襄城县,2010,1986567.0
河南省许昌市襄城县,2011,2446406.0
河南省许昌市襄城县,2012,2558166.0
河南省许昌市襄城县,2013,2802262.0
河南省许昌市襄城县,2014,2921766.0
河南省许昌市襄城县,2015,3030065.0
河南省许昌市襄城县,2016,3216049.0
河南省许昌市襄城县,2017,3431506.0
河南省许昌市襄城县,2018,3718858.0
河南省许昌市襄城县,2019,4524911.0
河南省许昌市襄城县,2020,4638606.0
河南省许昌市禹州市,2000,752381.0
河南省许昌市禹州市,2001,833116.0
河南省许昌市禹州市,2002,923804.0
河南省许昌市禹州市,2003,1061854.0
河南省许昌市禹州市,2004,1315741.0
河南省许昌市禹州市,2005,1454334.0
河南省许昌市禹州市,2006,1747128.0
河南省许昌市禹州市,2007,2127663.0
河南省许昌市禹州市,2008,2652939.0
河南省许昌市禹州市,2009,2923028.0
河南省许昌市禹州市,2010,3314492.0
河南省许昌市禹州市,2011,3848572.0
河南省许昌市禹州市,2012,4034510.0
河南省许昌市禹州市,2013,4522527.0
河南省许昌市禹州市,2014,4877155.0
河南省许昌市禹州市,2015,5123810.0
河南省许昌市禹州市,2016,5651831.0
河南省许昌市禹州市,2017,6453906.0
河南省许昌市禹州市,2018,6978252.0
河南省许昌市禹州市,2019,8332050.0
河南省许昌市禹州市,2020,8495890.0
河南省许昌市长葛市,2000,680857.0
河南省许昌市长葛市,2001,757835.0
河南省许昌市长葛市,2002,835084.0
河南省许昌市长葛市,2003,940009.0
河南省许昌市长葛市,2004,1118017.0
河南省许昌市长葛市,2005,1241192.0
河南省许昌市长葛市,2006,1563465.0
河南省许昌市长葛市,2007,1869060.0
河南省许昌市长葛市,2008,2222593.0
河南省许昌市长葛市,2009,2207533.0
河南省许昌市长葛市,2010,2598412.0
河南省许昌市长葛市,2011,3257660.0
河南省许昌市长葛市,2012,3703704.0
河南省许昌市长葛市,2013,4108512.0
河南省许昌市长葛市,2014,4656502.0
河南省许昌市长葛市,2015,4942234.0
河南省许昌市长葛市,2016,5529341.0
河南省许昌市长葛市,2017,5919588.0
河南省许昌市长葛市,2018,6301964.0
河南省许昌市长葛市,2019,7761178.0
河南省许昌市长葛市,2020,7814822.0
河南省漯河市郾城区,2000,574654.0
河南省漯河市郾城区,2001,644623.0
河南省漯河市郾城区,2002,709977.0
河南省漯河市郾城区,2003,753895.0
河南省漯河市郾城区,2009,1192700.0
河南省漯河市郾城区,2010,1359600.0
河南省漯河市郾城区,2011,1556300.0
河南省漯河市郾城区,2012,1551200.0
河南省漯河市郾城区,2013,1607400.0
河南省漯河市郾城区,2014,1757600.0
河南省漯河市郾城区,2015,1804200.0
河南省漯河市郾城区,2016,1902800.0
河南省漯河市郾城区,2017,2110100.0
河南省漯河市郾城区,2018,2036638.0
河南省漯河市郾城区,2019,2714801.0
河南省漯河市郾城区,2020,2585727.0
河南省漯河市舞阳县,2000,216374.0
河南省漯河市舞阳县,2001,241064.0
河南省漯河市舞阳县,2002,257294.0
河南省漯河市舞阳县,2003,270012.0
河南省漯河市舞阳县,2004,340066.0
河南省漯河市舞阳县,2005,391798.0
河南省漯河市舞阳县,2006,486065.0
河南省漯河市舞阳县,2007,553911.0
河南省漯河市舞阳县,2008,754117.0
河南省漯河市舞阳县,2009,755475.0
河南省漯河市舞阳县,2010,881453.0
河南省漯河市舞阳县,2011,1047371.0
河南省漯河市舞阳县,2012,1091732.0
河南省漯河市舞阳县,2013,1182778.0
河南省漯河市舞阳县,2014,1480987.0
河南省漯河市舞阳县,2015,1582545.0
河南省漯河市舞阳县,2016,1728122.0
河南省漯河市舞阳县,2017,1838398.0
河南省漯河市舞阳县,2018,1951081.0
河南省漯河市舞阳县,2019,2534637.0
河南省漯河市舞阳县,2020,2255341.0
河南省漯河市临颍县,2000,439468.0
河南省漯河市临颍县,2001,477850.0
河南省漯河市临颍县,2002,523767.0
河南省漯河市临颍县,2003,565144.0
河南省漯河市临颍县,2004,714541.0
河南省漯河市临颍县,2005,860664.0
河南省漯河市临颍县,2006,1027910.0
河南省漯河市临颍县,2007,1090840.0
河南省漯河市临颍县,2008,1518245.0
河南省漯河市临颍县,2009,1721124.0
河南省漯河市临颍县,2010,1936432.0
河南省漯河市临颍县,2011,1994153.0
河南省漯河市临颍县,2012,2159305.0
河南省漯河市临颍县,2013,2351774.0
河南省漯河市临颍县,2014,2316332.0
河南省漯河市临颍县,2015,2403296.0
河南省漯河市临颍县,2016,2614800.0
河南省漯河市临颍县,2017,2784053.0
河南省漯河市临颍县,2018,2911663.0
河南省漯河市临颍县,2019,3516309.0
河南省漯河市临颍县,2020,3559137.0
河南省三门峡市陕州区,2000,225358.0
河南省三门峡市陕州区,2001,243228.0
河南省三门峡市陕州区,2002,267231.0
河南省三门峡市陕州区,2003,300352.0
河南省三门峡市陕州区,2004,355966.0
河南省三门峡市陕州区,2005,406416.0
河南省三门峡市陕州区,2006,479916.0
河南省三门峡市陕州区,2007,584235.0
河南省三门峡市陕州区,2008,885103.0
河南省三门峡市陕州区,2009,918379.0
河南省三门峡市陕州区,2010,1046725.0
河南省三门峡市陕州区,2011,1186351.0
河南省三门峡市陕州区,2012,1301579.0
河南省三门峡市陕州区,2013,1413691.0
河南省三门峡市陕州区,2014,1506912.0
河南省三门峡市陕州区,2015,1612680.0
河南省三门峡市陕州区,2016,2006212.0
河南省三门峡市陕州区,2017,2160226.0
河南省三门峡市陕州区,2018,2307578.0
河南省三门峡市陕州区,2019,2433587.0
河南省三门峡市陕州区,2020,2581342.0
河南省三门峡市渑池县,2000,249923.0
河南省三门峡市渑池县,2001,272803.0
河南省三门峡市渑池县,2002,325672.0
河南省三门峡市渑池县,2003,368686.0
河南省三门峡市渑池县,2004,457517.0
河南省三门峡市渑池县,2005,625287.0
河南省三门峡市渑池县,2006,753883.0
河南省三门峡市渑池县,2007,987593.0
河南省三门峡市渑池县,2008,1323759.0
河南省三门峡市渑池县,2009,1354816.0
河南省三门峡市渑池县,2010,1534068.0
河南省三门峡市渑池县,2011,1748033.0
河南省三门峡市渑池县,2012,1893132.0
河南省三门峡市渑池县,2013,2107736.0
河南省三门峡市渑池县,2014,2236015.0
河南省三门峡市渑池县,2015,2300289.0
河南省三门峡市渑池县,2016,2448997.0
河南省三门峡市渑池县,2017,2690407.0
河南省三门峡市渑池县,2018,2779652.0
河南省三门峡市渑池县,2019,2189865.0
河南省三门峡市渑池县,2020,2180194.0
河南省三门峡市卢氏县,2000,112608.0
河南省三门峡市卢氏县,2001,97164.0
河南省三门峡市卢氏县,2002,106026.0
河南省三门峡市卢氏县,2003,120222.0
河南省三门峡市卢氏县,2004,150833.0
河南省三门峡市卢氏县,2005,169649.0
河南省三门峡市卢氏县,2006,198048.0
河南省三门峡市卢氏县,2007,238184.0
河南省三门峡市卢氏县,2008,311692.0
河南省三门峡市卢氏县,2009,354682.0
河南省三门峡市卢氏县,2010,437781.0
河南省三门峡市卢氏县,2011,528029.0
河南省三门峡市卢氏县,2012,611147.0
河南省三门峡市卢氏县,2013,685294.0
河南省三门峡市卢氏县,2014,736118.0
河南省三门峡市卢氏县,2015,790348.0
河南省三门峡市卢氏县,2016,815897.0
河南省三门峡市卢氏县,2017,896433.0
河南省三门峡市卢氏县,2018,987324.0
河南省三门峡市卢氏县,2019,1156450.0
河南省三门峡市卢氏县,2020,1193687.0
河南省三门峡市义马市,2000,110524.0
河南省三门峡市义马市,2001,134623.0
河南省三门峡市义马市,2002,145078.0
河南省三门峡市义马市,2003,196180.0
河南省三门峡市义马市,2004,272968.0
河南省三门峡市义马市,2005,407562.0
河南省三门峡市义马市,2006,497322.0
河南省三门峡市义马市,2007,628365.0
河南省三门峡市义马市,2008,896027.0
河南省三门峡市义马市,2009,1000533.0
河南省三门峡市义马市,2010,1260007.0
河南省三门峡市义马市,2011,1556284.0
河南省三门峡市义马市,2012,1617646.0
河南省三门峡市义马市,2013,1617805.0
河南省三门峡市义马市,2014,1548437.0
河南省三门峡市义马市,2015,1371191.0
河南省三门峡市义马市,2016,1275287.0
